platform,content,score,user,time,song_id,clean_content,words,word_count,sentiment_label,sentiment_prob,sentiment_text
网易云音乐,在你眼中 我是什么样子的,1,x_睡個好覺叭,2025-04-24 00:10:11,1359356908,在你眼中 我是什么样子的,"['眼中', '样子']",2,2,0.4547836482524872,正面
网易云音乐,接,1,小鹿uv,2025-04-24 00:09:01,1359356908,接,[],0,0,0.35427558422088623,负面
网易云音乐,晚安💤,1,竹清清_,2025-04-24 00:06:14,1359356908,晚安,['晚安'],1,2,0.41507139801979065,正面
网易云音乐,说来奇怪 那天看到没有回复的信息以后我就真的开始新的生活了,1,-碎誓生锈-_,2025-04-24 00:05:39,1359356908,说来奇怪 那天看到没有回复的信息以后我就真的开始新的生活了,"['说来', '奇怪', '那天', '看到', '回复', '信息', '以后', '真的', '开始', '生活']",10,2,0.4994622766971588,正面
网易云音乐,最近热榜怎么都是我以前爱听的[大笑],1,Witd_798,2025-04-24 00:01:08,1359356908,最近热榜怎么都是我以前爱听的大笑,"['最近', '热榜', '怎么', '以前', '大笑']",5,2,0.4225703477859497,正面
网易云音乐,"哪个网易云十二周年，让我突然发觉这个歌已经是19年了吗
",1,素月1803,2025-04-24 00:00:18,1359356908,哪个网易云十二周年，让我突然发觉这个歌已经是年了吗,"['哪个', '网易', '十二', '周年', '突然', '发觉', '这个', '已经']",8,2,0.4653269052505493,正面
网易云音乐,安瑞敏,1,恨俊痛,2025-04-23 23:59:09,1359356908,安瑞敏,['安瑞敏'],1,2,0.4360535442829132,正面
网易云音乐,一直都很火,1,9_7iuk,2025-04-23 23:58:50,1359356908,一直都很火,['一直'],1,2,0.42842134833335876,正面
网易云音乐,晚安,1,9_7iuk,2025-04-23 23:58:26,1359356908,晚安,['晚安'],1,2,0.41507139801979065,正面
网易云音乐,曾经多少个牵着肠拉扯不舍的夜晚,1,说实话我还是介意你和她,2025-04-23 23:57:08,1359356908,曾经多少个牵着肠拉扯不舍的夜晚,"['曾经', '拉扯', '不舍', '夜晚']",4,1,0.3519608974456787,中性
网易云音乐,哈喽,1,茹拉拉拉,2025-04-23 23:55:48,1359356908,哈喽,[],0,1,0.4133865535259247,中性
网易云音乐,来了，隔壁没版权555,1,鹤酌,2025-04-23 23:53:42,1359356908,来了，隔壁没版权,"['隔壁', '版权']",2,2,0.40800487995147705,正面
网易云音乐,你上学背课文一定很牛吧 人家说的话人家自己都已经忘了 你还能倒背如流 ,1,大雾的尽头,2025-04-23 23:53:23,1359356908,你上学背课文一定很牛吧 人家说的话人家自己都已经忘了 你还能倒背如流,"['上学', '课文', '一定', '人家', '的话', '人家', '已经', '倒背如流']",8,2,0.5170180797576904,正面
网易云音乐,"这嗓音我的天 我太爱了哇！！！！！！

",1,听点能听的,2025-04-23 23:53:00,1359356908,这嗓音我的天 我太爱了哇！！！！！！,"['嗓音', '我太爱']",2,2,0.49806439876556396,正面
网易云音乐,"宝宝晚安 我希望你永远开心
",1,你总是叫我诺,2025-04-23 23:48:43,1359356908,宝宝晚安 我希望你永远开心,"['宝宝', '晚安', '希望', '永远', '开心']",5,2,0.42496350407600403,正面
网易云音乐,可是一个你和一个你很喜欢的人做朋友你会开心吗假如那天她带着她的对象来和你介绍你会好过吗,1,Parting专辑,2025-04-23 23:44:10,1359356908,可是一个你和一个你很喜欢的人做朋友你会开心吗假如那天她带着她的对象来和你介绍你会好过吗,"['喜欢', '朋友', '开心', '假如', '那天', '对象', '介绍']",7,2,0.5878521800041199,正面
网易云音乐,恨你突如其来的落差感 也念你最初那句晚安,1,不锈钢饭碗,2025-04-23 23:42:55,1359356908,恨你突如其来的落差感 也念你最初那句晚安,"['突如其来', '落差', '最初', '那句', '晚安']",5,2,0.42537665367126465,正面
网易云音乐,晚安,1,茉莉_7D,2025-04-23 23:42:40,1359356908,晚安,['晚安'],1,2,0.41507139801979065,正面
网易云音乐,可我还是觉得 不做恋人会很可惜,1,害羞3oO,2025-04-23 23:39:22,1359356908,可我还是觉得 不做恋人会很可惜,"['觉得', '恋人', '可惜']",3,1,0.3844679594039917,中性
网易云音乐,诶S1mon,1,番茄炒蛋-bw7,2025-04-23 23:37:43,1359356908,诶Smon,['Smon'],1,2,0.44417184591293335,正面
网易云音乐,晚安lsq,1,听不到鲸落uluvme,2025-04-23 23:37:13,1359356908,晚安lsq,"['晚安', 'lsq']",2,1,0.42178231477737427,中性
网易云音乐,晚安,1,听不到鲸落uluvme,2025-04-23 23:35:50,1359356908,晚安,['晚安'],1,2,0.41507139801979065,正面
网易云音乐,晚安不能对谁都说,1,窝素一只小勾,2025-04-23 23:33:22,1359356908,晚安不能对谁都说,"['晚安', '不能']",2,1,0.4598863124847412,中性
网易云音乐,加油,1,听不到鲸落uluvme,2025-04-23 23:32:51,1359356908,加油,['加油'],1,1,0.3995487689971924,中性
网易云音乐,我老师告诉我，只有懂得享受孤独的人，才能体会到更深层的精神内核，才能去思考更加高级的问题～所以一个人的人也许是适合去思考更深层问题的人～没必要羡慕别人吧～[亲亲][色],1,翎羽-zt,2025-04-23 23:31:40,1359356908,我老师告诉我，只有懂得享受孤独的人，才能体会到更深层的精神内核，才能去思考更加高级的问题～所以一个人的人也许是适合去思考更深层问题的人～没必要羡慕别人吧～亲亲色,"['老师', '告诉', '懂得', '享受', '孤独', '才能', '体会', '深层', '精神', '内核', '才能', '思考', '更加', '高级', '问题', '所以', '也许', '适合', '思考', '深层', '问题', '必要', '羡慕', '别人', '亲亲']",25,2,0.5429388284683228,正面
网易云音乐,如果睡觉可以逃避一切的话那我睡觉了,1,Hsun9_zuy,2025-04-23 23:30:16,1359356908,如果睡觉可以逃避一切的话那我睡觉了,"['睡觉', '逃避', '一切', '的话', '睡觉']",5,2,0.448727011680603,正面
网易云音乐,晚安,1,LYBRelease,2025-04-23 23:30:09,1359356908,晚安,['晚安'],1,2,0.41507139801979065,正面
网易云音乐,人呀，总是自我感动，就像每次都是你说晚安晚安晚安,1,李秋桐i,2025-04-23 23:28:58,1359356908,人呀，总是自我感动，就像每次都是你说晚安晚安晚安,"['总是', '自我', '感动', '每次', '晚安', '晚安', '晚安']",7,2,0.4106283485889435,正面
网易云音乐,如果到最后你是幸福的那我也无所谓.,1,黎_璇,2025-04-23 23:28:46,1359356908,如果到最后你是幸福的那我也无所谓,"['最后', '幸福', '无所谓']",3,2,0.398458868265152,正面
网易云音乐,我一个人也走了很远的路 我不将就.,1,黎_璇,2025-04-23 23:27:13,1359356908,我一个人也走了很远的路 我不将就,[],0,2,0.47557970881462097,正面
网易云音乐,你的誓言在那个晚上像青烟一样飘走了无影无踪.,1,黎_璇,2025-04-23 23:25:53,1359356908,你的誓言在那个晚上像青烟一样飘走了无影无踪,"['誓言', '那个', '晚上', '青烟', '一样', '飘走', '无影无踪']",7,2,0.3999028205871582,正面
网易云音乐,谁又会甘心看着她去牵别人的手,1,孤舟云客,2025-04-23 23:25:19,1359356908,谁又会甘心看着她去牵别人的手,"['甘心', '看着', '别人']",3,1,0.37391313910484314,中性
网易云音乐,改变不了你 所以我唯一能做的就是远离你.,1,黎_璇,2025-04-23 23:24:40,1359356908,改变不了你 所以我唯一能做的就是远离你,"['改变', '不了', '所以', '唯一', '远离']",5,1,0.4091508984565735,中性
网易云音乐,"幸福就像雨点 落不到每片树叶.

爱无解 如果有 那就是你.

我的名字那么短放在你心里就这么难吗.

我不是上帝 读不懂你的心思.

还是那句话 物质 陪伴 情绪 总要占一个.

没有行动的爱是废话.

想你 是夜深人静时的泪流满面.

[链接]送你一棵无忧树 许你以后无忧无虑.
",1,小柰呀-,2025-04-23 23:22:21,1359356908,幸福就像雨点 落不到每片树叶 爱无解 如果有 那就是你 我的名字那么短放在你心里就这么难吗 我不是上帝 读不懂你的心思 还是那句话 物质 陪伴 情绪 总要占一个 没有行动的爱是废话 想你 是夜深人静时的泪流满面 链接送你一棵无忧树 许你以后无忧无虑,"['幸福', '雨点', '不到', '每片', '树叶', '爱无解', '名字', '那么', '放在', '心里', '这么', '不是', '上帝', '心思', '那句话', '物质', '陪伴', '情绪', '总要', '行动', '废话', '夜深人静', '泪流满面', '链接', '一棵', '无忧', '以后', '无忧无虑']",28,2,0.5002513527870178,正面
网易云音乐,晚安,1,泪痛苦楚,2025-04-23 23:21:21,1359356908,晚安,['晚安'],1,2,0.41507139801979065,正面
网易云音乐,"晚安
",1,忘记不了那些痛_,2025-04-23 23:20:53,1359356908,晚安,['晚安'],1,2,0.41507139801979065,正面
网易云音乐,晚安,1,回忆最初的好,2025-04-23 23:20:50,1359356908,晚安,['晚安'],1,2,0.41507139801979065,正面
网易云音乐,无论今天过得怎么样，都希望你们可以好好睡觉，晚安啦,1,67love13,2025-04-23 23:20:31,1359356908,无论今天过得怎么样，都希望你们可以好好睡觉，晚安啦,"['无论', '今天', '过得', '怎么样', '希望', '你们', '好好', '睡觉', '晚安']",9,1,0.4332621991634369,中性
网易云音乐,hl,1,入東海-,2025-04-23 23:19:42,1359356908,hl,['hl'],1,1,0.44136691093444824,中性
网易云音乐,"红肿的眼睛 浓重的鼻音 是我爱过你的痕迹.

我爱你的一切 你可以爱我吗.

世界 让我幸福一次 就这么难吗.

你的宝宝那么多 我被挤来挤去很委屈.

如果没有你 我的世界早就崩塌了.

我站在清醒和麻木的边缘 不能堕落也不能解
脱.

风吹倒了梧桐树 也吹倒了我.

每天都像拆盲盒 总有不一样的苦难等着我.
",1,小柰呀-,2025-04-23 23:19:38,1359356908,红肿的眼睛 浓重的鼻音 是我爱过你的痕迹 我爱你的一切 你可以爱我吗 世界 让我幸福一次 就这么难吗 你的宝宝那么多 我被挤来挤去很委屈 如果没有你 我的世界早就崩塌了 我站在清醒和麻木的边缘 不能堕落也不能解 脱 风吹倒了梧桐树 也吹倒了我 每天都像拆盲盒 总有不一样的苦难等着我,"['红肿', '眼睛', '浓重', '鼻音', '爱过', '痕迹', '我爱你', '一切', '爱我吗', '世界', '幸福', '一次', '这么', '宝宝', '那么', '挤来挤去', '委屈', '世界', '早就', '崩塌', '清醒', '麻木', '边缘', '不能', '堕落', '不能', '吹倒', '梧桐树', '吹倒', '每天', '盲盒', '总有', '一样', '苦难']",34,2,0.5233238339424133,正面
网易云音乐,"可惜我不是你的only one

我故作狠心 结果才发现我离不开她.

到底要多漂亮的女孩 才能在爱里风生水起.

我就像花瓶一样 没花就是废品.

爱是我花钱都买不来的.

你若不嫌她素颜 她又怎么会嫌你没钱.

不知道什么是把妹王 只知道对你好是我的本能.

恋爱就像树叶 不是在绿就是在黄.

",1,小柰呀-,2025-04-23 23:17:08,1359356908,可惜我不是你的only one 我故作狠心 结果才发现我离不开她 到底要多漂亮的女孩 才能在爱里风生水起 我就像花瓶一样 没花就是废品 爱是我花钱都买不来的 你若不嫌她素颜 她又怎么会嫌你没钱 不知道什么是把妹王 只知道对你好是我的本能 恋爱就像树叶 不是在绿就是在黄,"['可惜', '不是', 'only', 'one', '故作', '狠心', '结果', '发现', '离不开', '到底', '漂亮', '女孩', '才能', '爱里', '风生水', '花瓶', '一样', '废品', '花钱', '不来', '素颜', '怎么', '知道', '妹王', '知道', '你好', '本能', '恋爱', '树叶', '不是']",30,2,0.5796497464179993,正面
网易云音乐,两句晚安,1,小i依旧,2025-04-23 23:16:58,1359356908,两句晚安,"['两句', '晚安']",2,2,0.41169700026512146,正面
网易云音乐,保护好自己才能保护好更多的人啊，记住了，加油哦,1,o我的天那,2025-04-23 23:16:11,1359356908,保护好自己才能保护好更多的人啊，记住了，加油哦,"['保护', '才能', '保护', '记住', '加油']",5,2,0.4115380346775055,正面
网易云音乐,痛苦总是不合时宜的出现,1,蒤侸,2025-04-23 23:15:34,1359356908,痛苦总是不合时宜的出现,"['痛苦', '总是', '不合时宜', '出现']",4,2,0.4296908676624298,正面
网易云音乐,晚安,1,冰雪博闻多识雪莲,2025-04-23 23:14:57,1359356908,晚安,['晚安'],1,2,0.41507139801979065,正面
网易云音乐,"了解我之后 就会讨厌我了.

我发誓 我不会再让她手臂上添半条疤.

爱是无辜的风筝 拉扯最在乎的人.

可能我不是最好的那个 但你不会遇到第二个我.

曾经我们也被羡慕 如今情难说出.

生活就像是一部老电影 永远是黑白两色.

我是一朵难养的花 你答应过会把我养好的.

你心里的那座城 终究属于谁呢.
",1,小柰呀-,2025-04-23 23:14:45,1359356908,了解我之后 就会讨厌我了 我发誓 我不会再让她手臂上添半条疤 爱是无辜的风筝 拉扯最在乎的人 可能我不是最好的那个 但你不会遇到第二个我 曾经我们也被羡慕 如今情难说出 生活就像是一部老电影 永远是黑白两色 我是一朵难养的花 你答应过会把我养好的 你心里的那座城 终究属于谁呢,"['了解', '之后', '讨厌', '发誓', '不会', '手臂', '上添', '半条', '爱是', '无辜', '风筝', '拉扯', '在乎', '可能', '不是', '最好', '那个', '不会', '遇到', '第二个', '曾经', '我们', '羡慕', '如今', '情难', '说出', '生活', '像是', '一部', '老电影', '永远', '黑白', '两色', '一朵', '难养', '答应', '过会', '我养', '心里', '那座', '终究', '属于']",42,2,0.4686465263366699,正面
网易云音乐,嘻嘻,1,冰雪博闻多识雪莲,2025-04-23 23:12:15,1359356908,嘻嘻,['嘻嘻'],1,1,0.38819649815559387,中性
网易云音乐,平安归来,1,安稳小雯,2025-04-23 23:12:13,1359356908,平安归来,"['平安', '归来']",2,2,0.3659478724002838,正面
网易云音乐,咋又火咯[西西疑问]（无恶意）,1,2Y-x,2025-04-23 23:11:24,1359356908,咋又火咯西西疑问（无恶意）,"['火咯', '西西', '疑问', '恶意']",4,2,0.40664350986480713,正面
网易云音乐,真的假的 楼丝,1,远离我--o,2025-04-23 23:11:21,1359356908,真的假的 楼丝,"['真的假', '楼丝']",2,2,0.3986773192882538,正面
网易云音乐,@TtbXuuu ,1,福福xuxu,2025-04-23 23:09:58,1359356908,TtbXuuu,['TtbXuuu'],1,2,0.3843994736671448,正面
网易云音乐,还在处吗,1,禁佰邪,2025-04-23 23:08:10,1359356908,还在处吗,[],0,2,0.4436788260936737,正面
网易云音乐,此时一个三年后存款十位数的人赞了我,1,别凶猪猪i,2025-04-23 23:07:20,1359356908,此时一个三年后存款十位数的人赞了我,"['此时', '三年', '存款', '十位数', '人赞']",5,2,0.4665900468826294,正面
网易云音乐,倘若那日誓言作数 这是我们的第二年,1,小猫咪小安,2025-04-23 23:05:55,1359356908,倘若那日誓言作数 这是我们的第二年,"['倘若', '那日', '誓言', '这是', '我们', '第二年']",6,2,0.408699631690979,正面
网易云音乐,人总是这样 心知肚明还有所期待,1,物质女孩终结者,2025-04-23 23:03:31,1359356908,人总是这样 心知肚明还有所期待,"['总是', '心知肚明', '期待']",3,1,0.4012746512889862,中性
网易云音乐,睡一觉就好了,1,恨你亿万次-,2025-04-23 23:03:17,1359356908,睡一觉就好了,['睡一觉'],1,1,0.4388867914676666,中性
网易云音乐,晚安 送给晚睡的你们,1,我只会哭为难你了,2025-04-23 23:03:14,1359356908,晚安 送给晚睡的你们,"['晚安', '送给', '晚睡', '你们']",4,1,0.40190553665161133,中性
网易云音乐,晚安,1,说话等掉哈,2025-04-23 23:02:39,1359356908,晚安,['晚安'],1,2,0.41507139801979065,正面
网易云音乐,晚安myw[爱心][爱心][爱心][爱心][爱心][爱心],1,小满爱电影,2025-04-23 23:02:17,1359356908,晚安myw爱心爱心爱心爱心爱心爱心,"['晚安', 'myw', '爱心', '爱心', '爱心', '爱心', '爱心', '爱心']",8,2,0.4123506546020508,正面
网易云音乐,我知道 总有一天 我会放下你 偶尔想起 也不会有波澜 我一直在骗我自己 企图让这个结局晚点来 但我忘了 就算开到0.5倍速 结局还是那个结局 都没变,1,一眼选中就是报应,2025-04-23 23:00:50,1359356908,我知道 总有一天 我会放下你 偶尔想起 也不会有波澜 我一直在骗我自己 企图让这个结局晚点来 但我忘了 就算开到倍速 结局还是那个结局 都没变,"['知道', '总有一天', '我会', '放下', '偶尔', '想起', '不会', '波澜', '一直', '企图', '这个', '结局', '晚点', '就算', '倍速', '结局', '那个', '结局', '没变']",19,2,0.49161139130592346,正面
网易云音乐, 枯燥生活中的一束光,1,我困在雨天里x,2025-04-23 22:59:31,1359356908,枯燥生活中的一束光,"['枯燥', '生活', '一束']",3,2,0.49253442883491516,正面
网易云音乐,"我对你说晚安,你对我说拜拜,或许是我在自找难堪",1,99岁老年梦,2025-04-23 22:58:20,1359356908,我对你说晚安你对我说拜拜或许是我在自找难堪,"['晚安', '拜拜', '或许', '自找', '难堪']",5,2,0.43832069635391235,正面
网易云音乐,"你的晚安 我的解药
",1,进击的自由羊,2025-04-23 22:57:14,1359356908,你的晚安 我的解药,"['晚安', '解药']",2,1,0.41874808073043823,中性
网易云音乐,真奇怪，今天又有点想你。我知道你身边很多人，我不是……你可能是无聊寂寞需要的时候我刚好在，我好像很可怕的会依赖的上瘾，清醒又糊涂的我，所以我知道你的随意也出动给你台阶，你下了，我好像还是在上上下下,1,Miss_Travel,2025-04-23 22:56:38,1359356908,真奇怪，今天又有点想你。我知道你身边很多人，我不是你可能是无聊寂寞需要的时候我刚好在，我好像很可怕的会依赖的上瘾，清醒又糊涂的我，所以我知道你的随意也出动给你台阶，你下了，我好像还是在上上下下,"['奇怪', '今天', '有点', '知道', '身边', '很多', '不是', '可能', '无聊', '寂寞', '需要', '时候', '刚好', '好像', '可怕', '依赖', '上瘾', '清醒', '糊涂', '所以', '知道', '随意', '出动', '台阶', '好像', '上上下下']",26,2,0.5259978175163269,正面
网易云音乐,嗨咯,1,不过尔尔886,2025-04-23 22:55:50,1359356908,嗨咯,[],0,2,0.425868421792984,正面
网易云音乐,来了,1,悲绪恒瑶,2025-04-23 22:51:54,1359356908,来了,[],0,2,0.40057268738746643,正面
网易云音乐,晚安。,1,李黛玉丶,2025-04-23 22:46:42,1359356908,晚安。,['晚安'],1,1,0.37506163120269775,中性
网易云音乐,666,1,夜霜玫瑰金黑糖,2025-04-23 22:45:21,1359356908,,[],0,0,0.0,负面
网易云音乐,王子兮和李嘉梁要永远在一起！,1,夜霜玫瑰金黑糖,2025-04-23 22:44:05,1359356908,王子兮和李嘉梁要永远在一起！,"['王子', '李嘉梁', '永远', '一起']",4,2,0.4203701913356781,正面
网易云音乐,晚安,1,彩虹市的K老板,2025-04-23 22:39:44,1359356908,晚安,['晚安'],1,2,0.41507139801979065,正面
网易云音乐,晚安～,1,萏蒂纳艾,2025-04-23 22:34:06,1359356908,晚安～,['晚安'],1,2,0.41188329458236694,正面
网易云音乐,天天开心,1,-林杺鸢,2025-04-23 22:33:35,1359356908,天天开心,['天天开心'],1,1,0.466487318277359,中性
网易云音乐,天天开心,1,-林杺鸢,2025-04-23 22:33:29,1359356908,天天开心,['天天开心'],1,1,0.466487318277359,中性
网易云音乐,晚安,1,-林杺鸢,2025-04-23 22:33:24,1359356908,晚安,['晚安'],1,2,0.41507139801979065,正面
网易云音乐,嘘 别吵 我在等一批2025年5月的人,1,-林杺鸢,2025-04-23 22:33:14,1359356908,嘘 别吵 我在等一批年月的人,"['别吵', '一批']",2,2,0.4770697355270386,正面
网易云音乐,晚安,1,見1面馬,2025-04-23 22:32:49,1359356908,晚安,['晚安'],1,2,0.41507139801979065,正面
网易云音乐,我不止一次说过我不想你离开我,1,-花图图-,2025-04-23 22:32:39,1359356908,我不止一次说过我不想你离开我,"['不止一次', '不想', '离开']",3,2,0.44756004214286804,正面
网易云音乐,曾经有个傻子 为了你不顾一切 最后换来的确实你的离开,1,-花图图-,2025-04-23 22:32:29,1359356908,曾经有个傻子 为了你不顾一切 最后换来的确实你的离开,"['曾经', '有个', '傻子', '为了', '不顾一切', '最后', '换来', '确实', '离开']",9,2,0.3929845690727234,正面
网易云音乐,我再也不要那么痛苦啦 以后我都不会那么痛苦啦,1,狠心俩字,2025-04-23 22:32:00,1359356908,我再也不要那么痛苦啦 以后我都不会那么痛苦啦,"['再也', '不要', '那么', '痛苦', '以后', '不会', '那么', '痛苦']",8,2,0.5080856680870056,正面
网易云音乐,晚安 你以后怎样都不关我的事了 我也不会窥探你的生活了,1,涵不涵0,2025-04-23 22:31:56,1359356908,晚安 你以后怎样都不关我的事了 我也不会窥探你的生活了,"['晚安', '以后', '怎样', '不关', '不会', '窥探', '生活']",7,2,0.4941995143890381,正面
网易云音乐,晚安💤,1,某白不知名使徒,2025-04-23 22:31:45,1359356908,晚安,['晚安'],1,2,0.41507139801979065,正面
网易云音乐,晚安,1,狠心俩字,2025-04-23 22:31:40,1359356908,晚安,['晚安'],1,2,0.41507139801979065,正面
网易云音乐,给你们说再见 没有以后啦,1,狠心俩字,2025-04-23 22:31:29,1359356908,给你们说再见 没有以后啦,"['你们', '再见', '以后']",3,2,0.3918439447879791,正面
网易云音乐,晚安哦，好梦,1,雁过时正听雨,2025-04-23 22:31:09,1359356908,晚安哦，好梦,['晚安'],1,1,0.4103846549987793,中性
网易云音乐,"你来过很多地方，却唯独没有来过的我主页，我亲爱的朋友 能来听听我的歌吗，，，，虽然比较小众，没什么人听过。[小红花]2025
期待",1,瓦达西白龙叠丝,2025-04-23 22:29:57,1359356908,你来过很多地方，却唯独没有来过的我主页，我亲爱的朋友 能来听听我的歌吗，，，，虽然比较小众，没什么人听过。小红花 期待,"['很多', '地方', '唯独', '主页', '亲爱', '朋友', '听听', '虽然', '比较', '没什么', '小红花', '期待']",12,2,0.5705275535583496,正面
网易云音乐,我也需要,1,-Ain繁花重度依赖-,2025-04-23 22:27:21,1359356908,我也需要,['需要'],1,2,0.4403449296951294,正面
网易云音乐,被动选无人在意就不会丢人了[亲亲],1,-Ain繁花重度依赖-,2025-04-23 22:26:45,1359356908,被动选无人在意就不会丢人了亲亲,"['被动', '无人', '在意', '不会', '丢人', '亲亲']",6,2,0.4758688807487488,正面
网易云音乐,记得注销账号,1,-Ain繁花重度依赖-,2025-04-23 22:26:03,1359356908,记得注销账号,"['记得', '注销', '账号']",3,1,0.4370996654033661,中性
网易云音乐,鹿晗老師加油 阿彌陀佛,1,小殼夫人,2025-04-23 22:24:01,1359356908,鹿晗老師加油 阿彌陀佛,"['鹿晗', '老師', '加油', '阿彌陀佛']",4,2,0.40072503685951233,正面
网易云音乐,好久不见 还在听吗？,1,厌弃烂回忆,2025-04-23 22:23:40,1359356908,好久不见 还在听吗？,['好久不见'],1,2,0.4517097473144531,正面
网易云音乐,哈喽,1,厌弃烂回忆,2025-04-23 22:21:06,1359356908,哈喽,[],0,1,0.4133865535259247,中性
网易云音乐,晚安,1,dd晚安a,2025-04-23 22:20:57,1359356908,晚安,['晚安'],1,2,0.41507139801979065,正面
网易云音乐,你很棒哟,1,一口喝99杯卡布奇诺,2025-04-23 22:20:48,1359356908,你很棒哟,['很棒'],1,2,0.45852482318878174,正面
网易云音乐,晚安,1,如果你是我的晴天y,2025-04-23 22:20:42,1359356908,晚安,['晚安'],1,2,0.41507139801979065,正面
网易云音乐,想你却又见不到你,1,如果你是我的晴天y,2025-04-23 22:19:58,1359356908,想你却又见不到你,['不到'],1,1,0.4222373366355896,中性
网易云音乐,"想你却又见不到你
",1,如果你是我的晴天y,2025-04-23 22:19:38,1359356908,想你却又见不到你,['不到'],1,1,0.4222373366355896,中性
网易云音乐,嗨,1,斯塔夫罗波尔徒步小提琴音乐,2025-04-23 22:17:58,1359356908,嗨,[],0,2,0.3642547130584717,正面
网易云音乐,i   likeyou,1,_t1ove,2025-04-23 22:17:52,1359356908,i likeyou,['likeyou'],1,1,0.4114982485771179,中性
网易云音乐,你好呀,1,我命由我不由天zsc,2025-04-23 22:17:02,1359356908,你好呀,['你好'],1,2,0.44844305515289307,正面
网易云音乐,！啊,1,Yang_c_T1Lw,2025-04-23 22:16:09,1359356908,！啊,[],0,2,0.4304277002811432,正面
网易云音乐,好棒哦 继续加油哦[可爱],1,漾醢,2025-04-23 22:05:25,1359356908,好棒哦 继续加油哦可爱,"['继续', '加油', '可爱']",3,2,0.4295733869075775,正面
网易云音乐,1.1倍速的好听[大笑],1,小烁嘛,2025-04-23 22:04:37,1359356908,倍速的好听大笑,"['倍速', '好听', '大笑']",3,2,0.457329124212265,正面
网易云音乐,聊天记录是不是越往上翻你就越爱我。越往下翻就是“我爱你”,1,听依碎碎念_Yi,2025-04-23 22:04:26,1359356908,聊天记录是不是越往上翻你就越爱我。越往下翻就是我爱你,"['聊天记录', '是不是', '越往', '越往', '我爱你']",5,2,0.49241021275520325,正面
网易云音乐,[多多大笑],1,文轩_yyrl,2025-04-23 22:02:24,1359356908,多多大笑,"['多多', '大笑']",2,2,0.40420347452163696,正面
网易云音乐,现在只记得你的晚安,1,回忆最是刺痛,2025-04-23 22:02:01,1359356908,现在只记得你的晚安,"['现在', '记得', '晚安']",3,2,0.42975112795829773,正面
网易云音乐,4月的,1,不要叫我欧马尾,2025-04-23 22:00:33,1359356908,月的,[],0,2,0.3992030620574951,正面
网易云音乐,1@nakks ,1,輪廓失,2025-04-23 22:00:17,1359356908,nakks,['nakks'],1,2,0.4215370714664459,正面
网易云音乐,我肯定是最晚一个听这个的人肯定没有比我更晚的了,1,圆乌龟,2025-04-23 21:58:56,1359356908,我肯定是最晚一个听这个的人肯定没有比我更晚的了,"['肯定', '最晚', '这个', '肯定']",4,2,0.44447633624076843,正面
网易云音乐,晚安,1,风-lx,2025-04-23 21:58:38,1359356908,晚安,['晚安'],1,2,0.41507139801979065,正面
网易云音乐,今天的点赞是蛋糕哦😜,1,静坐聆听新世纪伟大思想,2025-04-23 21:57:17,1359356908,今天的点赞是蛋糕哦,"['今天', '点赞', '蛋糕']",3,2,0.48261669278144836,正面
网易云音乐,"晚安，素未谋面的网易云歌迷们
",1,薪尽自然樑同学,2025-04-23 21:54:43,1359356908,晚安，素未谋面的网易云歌迷们,"['晚安', '素未谋面', '网易', '歌迷']",4,1,0.4636954069137573,中性
网易云音乐,其实，我只是想起你了，并不是想你……,1,薪尽自然樑同学,2025-04-23 21:54:02,1359356908,其实，我只是想起你了，并不是想你,"['想起', '不是']",2,1,0.3852660357952118,中性
网易云音乐,陌生人，我想听一句晚安,1,命运末影,2025-04-23 21:52:16,1359356908,陌生人，我想听一句晚安,"['陌生人', '一句', '晚安']",3,1,0.3998197317123413,中性
网易云音乐,"预告片：2026
被Crush倒追
期末考个理想的成绩
朋友都是真心的
一辈子没有烦恼
天天开心 事事顺利
冷知识：不会无缘无故刷到",1,范小淅,2025-04-23 21:52:08,1359356908,预告片： 被Crush倒追 期末考个理想的成绩 朋友都是真心的 一辈子没有烦恼 天天开心 事事顺利 冷知识：不会无缘无故刷到,"['预告片', 'Crush', '期末考', '理想', '成绩', '朋友', '真心', '一辈子', '烦恼', '天天开心', '事事', '顺利', '知识', '不会', '无缘无故', '刷到']",16,2,0.5103065967559814,正面
网易云音乐,谢谢,1,勿忘我_xFAz,2025-04-23 21:52:06,1359356908,谢谢,['谢谢'],1,2,0.37449800968170166,正面
网易云音乐,19年听的歌，现在还有人哦～,1,勿忘我_xFAz,2025-04-23 21:51:19,1359356908,年听的歌，现在还有人哦～,"['听的歌', '现在']",2,2,0.4861755967140198,正面
网易云音乐,开始下一段,1,勿忘我_xFAz,2025-04-23 21:50:52,1359356908,开始下一段,"['开始', '一段']",2,1,0.4026049077510834,中性
网易云音乐,就这个颜人中爆,1,秦简不勤Zzz,2025-04-23 21:48:49,1359356908,就这个颜人中爆,"['这个', '颜人']",2,2,0.41481655836105347,正面
网易云音乐,互粉,1,洋少且66,2025-04-23 21:45:46,1359356908,互粉,['互粉'],1,2,0.40874144434928894,正面
网易云音乐,晚安,1,要早睡ovo_,2025-04-23 21:43:33,1359356908,晚安,['晚安'],1,2,0.41507139801979065,正面
网易云音乐,祝网易云音乐12周年快乐,1,岳不美丽,2025-04-23 21:43:14,1359356908,祝网易云音乐周年快乐,"['网易', '音乐', '周年', '快乐']",4,1,0.4805261194705963,中性
